Dish meatballs Swedish w/cream sauce ,,International dish,Meal,1 cup ,246,406,31,19.8,17,,1,9.5,,407,,,
Dish mixed vegetables skillet fzn ,0,International dish,Meal,0.66 cup ,82,25,2,0,4,0,2,0,0,30,,,
Dish peanut chicken w/rice Thai prep f/recipe svg ,,International dish,Meal,1 serving ,309,272,19,2.3,26,,5,2.3,,901,,,
Dish pork & potatoes w/gravy ,,International dish,Meal,1 cup ,252,255,21,8.6,21,,1,3.2,,651,,,
Dish pot pie chicken Swanson ,,International dish,Meal,1 serving ,198,410,10,9,43,,4,9,,780,,,
Dish pot pie turkey Swanson ,,International dish,Meal,1 serving ,198,400,10,8,42,,2,8,,700,,,
Dish potatoes au gratin prep f/recipe w/butter ,,International dish,Meal,1 cup ,245,323,12,17.6,28,,2,11.6,,1061,,,
Dish potatoes au gratin prep f/recipe w/margarine ,,International dish,Meal,1 cup ,245,323,12,17.5,28,,4,8.6,,1061,,,
Dish potatoes o’brien ,,International dish,Meal,0.5 cup ,78,56,1,0,12,,4,0,,14,,,
Dish potatoes o’brien fzn ,,International dish,Meal,0.5 cup ,97,74,2,0.1,17,,2,0,,32,,,
Dish potatoes o’brien prep f/recipe ,,International dish,Meal,1 cup ,97,79,2,1.2,15,,2,0.8,,210,,,
Dish potatoes au gratin prep f/dry ,,International dish,Meal,3 oz ,85,90,3,0,14,,1,— ,,340,,,
Dish potstickers veal Thai prep f/recipe svg ,,International dish,Meal,1 serving ,244,647,27,5,99,,3,5,,1020,,,
Dish ravioli beef square preckd ,,International dish,Meal,9 pce ,146,300,14,3.8,40,,5,3.8,,400,,,
Dish ravioli beef w/meat sauce cnd ,,International dish,Meal,1 cup ,212,260,11,3,39,,2,3,,1070,,,
Dish ravioli cheese w/tomato sauce svg ,,International dish,Meal,1 serving ,250,341,15,13.3,38,,2,6.4,,574,,,
Dish rice bowl chicken & veg ,,International dish,Meal,1 serving ,340,360,21,1.5,56,,3,1.5,,1020,,,
Dish rice bowl chicken sweet & sour ,,International dish,Meal,1 serving ,340,360,17,0.5,65,,3,0.5,,620,,,
Dish rice bowl fried ,,International dish,Meal,1 serving ,340,450,18,0.5,77,,2,0.5,,1090,,,
Dish spaghetti w/meatballs prep f/recipe ,,International dish,Meal,1 cup ,248,362,18,4.8,28,,2,4.8,,1133,,,
Dish spring roll fresh ,,International dish,Meal,1 serving ,64,113,5,5.7,9,,3,1.4,,274,,,
Dish spring roll vegetable,,International dish,Meal,1 pce ,63,158,4,0.9,20,,4,0.9,,263,,,
Dish stroganoff beef ,,International dish,Meal,1 cup ,256,408,26,24.8,16,,1,10.6,,677,,,
Dish sweet noodles Thai prep f/recipe svg ,,International dish,Meal,1 serving ,142,339,14,2.4,37,,1,2.4,,377,,,
Dish tortellini cheese filled ,,International dish,Meal,1 cup ,108,332,15,6.6,51,,1,3.9,,372,,,
Dish tortellini meat ,,International dish,Meal,1 cup ,190,373,25,13.2,33,,1,5.4,,437,,,
Dish tortellini three cheese fzn ,,International dish,Meal,2.9 oz ,81,250,11,3.5,37,,6,3.5,,300,,,
Dish turkey & stuffing ,,International dish,Meal,1 cup ,200,273,35,4.4,19,,1,1.4,,511,,,
Dish twice baked potatoes w/butter ,,International dish,Meal,1 serving ,143,204,4,6.7,27,,0,3.1,,357,,,
Dish wheat pilaf dry mix ,0,International dish,Meal,2 oz ,57,184,6,0.7,42,0,5,0.2,0,645,,,
Dish wheat pilaf dry mix ,,International dish,Meal,2 oz ,57,184,6,0.7,42,,0,0.2,,645,,,
Domino’s Pizza Chicken KickersTM,,Dominos,Branded,1 serving,25,45,4,2,3,0,0,0,,160,,,
Dosa,, Breads/roti/south Indian ,Everyday meal,1 regular size,,141.4313125,3.911125,2.19445,25.8748,0.023125,1.5230625,0.07286875,,44.0442,,,
DOUBLE BEANS,boda,Fresh vegetables,Ingredient,100 gms,100,85,8.3,0.3,12.3,0,4.3,0,0,0,,,
Doughnut buttermilk glazed ,,Desserts/snacks,Desserts/snacks,1 ea ,64,270,3,3,35,,,3,15,290,,,
Doughnut cake holes ,,Desserts/snacks,Desserts/snacks,1 ea ,14,59,1,2.9,7,,,0.5,5,76,,,
Doughnut cream puff choc custard filled prep  ,,Desserts/snacks,Desserts/snacks,1 ea ,112,293,7,16.3,27,,1,4.6,142,377,,,
Doughnut eclair chocolate custard filled prep  ,,Desserts/snacks,Desserts/snacks,1 ea ,100,262,6,14.5,24,,1,4.1,127,337,,,
Doughnut glazed enrich lrg 4 1/4_ ,,Desserts/snacks,Desserts/snacks,1 ea ,75,302,5,16.2,33,,1,4.4,4,256,,,
Doughnut jelly filled 3 1/2_ oval ,,Desserts/snacks,Desserts/snacks,1 ea ,85,289,5,14.8,33,,1,4.1,22,249,,,
Doughnut plain wheat free ,,Desserts/snacks,Desserts/snacks,1 ea ,54,154,8,1.5,19,,,1.5,33,— ,,,
Dried beans (rajmah etc.) cooked,,Cooked dal,Meal,.5 cup cooked,,117.35,7.25,0.65,20.625,0,7.5,0.1125,,200,,,
Drink atole cornmeal ,0,Beverages,Meal,1 cup ,245,206,4,3.6,40,0,1,2.2,14,55,,,
Drink sugar cane Puerto Rico ,0,Beverages,Meal,1 cup ,240,164,0,0,42,0,0,0,0,42,,,
Drinking choclate powder,,Sugar & Substitutes,Ingredient,1 serving,91,197,17,11.2,47,0,29,6.9,,18,,,
DRUM STICK,0,Fresh vegetables,Ingredient,100 gms,100,26,2.5,0.1,3.7,0,4.8,0,0,0,,,
DRUMSTICK flowers,0,Fresh vegetables,Ingredient,100 gms,100,50,3.6,0.8,7.1,0,1.3,0,0,0,,,
DRUMSTICK LEAVES,0,Fresh vegetables,Ingredient,100 gms,100,92,6.7,1.7,12.5,0,0.9,0,0,0,,,
Dry Martini,,Cocktails,Alcoholic,1,,86.66666667,0.08,1.168,1.653333333,0,0.24,0.16,,125.48,,1.4,
Dry red chilli,0,Spices,Ingredient,100 gms,100,246,15.9,6.2,31.6,0,30.2,0,0,14,,,
DUCK,0,Non veg,Ingredient,100 gms,100,130,21.6,4.8,0.1,0,0,0,0,0,,,
Duck domesticated whole rstd chpd ,0,Non veg,Meal,1 cup ,140,472,27,36.7,0,0,0,13.5,118,83,,,
Dum ki machhli,,Indian restaurant dish,Meal,#REF!,,217.7225846,1.624115518,24.53815078,2.436593768,0.163633157,0.666282187,1.172998555,24.24560441,1134.933337,,,
Dumpling apple ,,International dish,Meal,1 serving ,190,672,7,32.8,85,,3,6.9,,10,,,
Dumpling plain ,,International dish,Meal,1 ea ,32,40,1,1,7,,,0.3,1,66,,,
DURIAN,0,Fresh vegetables,Ingredient,100 gms,100,183,2.8,3.9,34.1,0,0,0,0,0,,,
Dutch chocolate truffle,,Desserts/snacks,Desserts/snacks,#REF!,,833.0616952,13.70999921,31.17884758,106.4404624,31.33125,1.57378876,23.53294704,253.0555556,4548.219439,,,
Egg,0,Eggs,Everyday meal,1 ea ,50,74,6,4.1,0,0,0,1.5,212,70,,,
Egg hard bolied lrg,0,Eggs,Meal,1 ea ,50,78,6,4.3,1,0,0,1.6,212,62,,,
Egg Substitute liquid ,0,Meat Substitute,Ingredient,0.25 cup ,63,53,8,2,0,0,0,0.4,1,111,,,
Egg Substitute Scramblers fzn ,0,Meat Substitute,Ingredient,0.25 cup ,57,39,7,0,2,0,0,— ,2,122,,,
Egg white,0,Eggs,Meal,1 large ,33,15.8,3.6,0.1,0.2,0.2,0,0,0,55,,,
Egg white,,Eggs,Everyday meal,1,,16.1,3.6,0.1,0.2,0.2,0,0,,55,,,
Egg yellow,0,Eggs,Meal,0.25 cup ,61,196,10,15.5,2,0,0,5.8,750,29,,,
Egg yolk,,Eggs,Everyday meal,1,,53.7,2.7,4.5,0.6,0.1,0,1.6,210,8,,,
EGG duck,0,Non veg,Ingredient,100 gms,100,181,13.5,13.7,0.8,0,0,0,0,0,,,
EGG hen,0,Non veg,Ingredient,100 gms,100,173,13.3,13.3,0,0,0,0,0,0,,,
EGG turtle,0,Non veg,Ingredient,100 gms,100,124,12.2,6.7,3.6,0,0,0,0,0,,,
Egg whole lrgfry,0,Eggs,Everyday meal,1 ea ,46,92,6,6.1,0,0,0,2,210,94,,,
Eggscrambled w/butter and milk,0,Eggs,Meal,1 ea ,61,101,7,6.4,1,0,0,2.2,215,171,,,
Eggplant batter dipped fried ,0,Cooked vegetables,Ingredient,1 pce ,50,75,1,5.1,6,0,1,1.1,8,15,,,
Eggplant ckd drained 1_ cubes ,0,Cooked vegetables,Ingredient,0.5 cup ,50,17,0,0,4,0,1,0,0,0,,,
Eggplant fresh cubes ,0,Fresh vegetables,Ingredient,1 cup ,82,20,1,0.1,5,0,3,0,0,2,,,
Eggplant stmd ,0,Cooked vegetables,Ingredient,1 cup ,96,25,1,0.1,6,0,2,0,0,3,,,
Eggs deviled,0,Eggs,Meal,1 ea ,31,63,4,4.4,0,0,0,1.2,122,50,,,
Eggs scrambled low fat ,0,Eggs,Meal,1 ea ,170,240,12,3,18,0,2,3,40,620,,,
Elk ground raw ,0,Non veg,Ingredient,4 oz ,113,195,25,7.2,0,0,0,3.9,75,90,,,
Elk rstd ,0,Non veg,Meal,3 oz ,85,124,26,1.3,0,0,0,0.6,62,52,,,
English Muffin traditional ,,International dish,Meal,1 ea ,57,130,5,0,26,,,0,0,250,,,
EPIDONG SANGA,0,Fresh vegetables,Ingredient,100 gms,100,17,2.2,0.2,1.7,0,2.7,0,0,0,,,
Fanta Fanta,,Fanta,Beverages,100 ml,100,52,0,0,13,13,,,,,,,
McDonalds Fanta Orange,,McDonalds,Beverages,Large,494,257,0,0,64,64,0,0,,_,,,
McDonalds Fanta Orange,,McDonalds,Beverages,Medium,344,179,0,0,45,45,0,0,,_,,,
McDonalds Fanta Orange,,McDonalds,Beverages, Regular ,249,129,0,0,32,32,0,0,,_,,,
Fat bacon grease ,0,Fats & Oils,Ingredient,1 tsp ,4,39,0,4.1,0,0,0,1.7,4,6,,,
Fat lard ,0,Fats & Oils,Ingredient,1 Tbs ,13,115,0,12.2,0,0,0,5,12,0,,,
FENUGREEK LEAVES,0,Fresh vegetables,Ingredient,100 gms,100,49,4.4,0.9,6,0,1.1,0,0,76.1,,,
FENUGREEK SEEDS,0,Spices,Ingredient,100 gms,100,333,26.2,5.8,44.1,0,7.2,0,0,19,,,
Fermented Ragi,0,Beverages,Meal,100 gms,100,0,10.5,1,0,0,0,0,0,0,,,
Fermented Salapu,0,Beverages,Meal,100 gms,100,45,0.4,0,0,0,0,0,0,0,,,
Fernet Branca,,Simple/pure drink,Alcoholic,30 ml=1 oz,28,110,0,0,11,7,,,,,0.39,0.9243,30
FIELD BEAN dry,chhetra sem dryval,Dried beans,Ingredient,100 gms,100,347,24.9,0.8,60.1,0,1.4,0,0,0,,,
FIELD BEANS tender,sem,Fresh vegetables,Ingredient,100 gms,100,48,3.8,0.7,6.7,0,1.8,0,0,55.4,,,
FIELD RATS MEAT,0,Non veg,Ingredient,100 gms,100,104,23.6,1,0.1,0,0,0,0,0,,,
FIGS (Ficus carcia),0,Fruits,Ingredient,100 gms,100,37,1.3,0.2,7.6,0,2.2,0,0,0,,,
Figs fresh lrg 2 1/2_ ,0,Fruits,Meal,1 ea ,64,47,0,0.1,12,0,2,0,0,1,,,
FIGS red (Ficus cunia),0,Fruits,Ingredient,100 gms,100,53,1.2,0.6,10.8,0,6.4,0,0,0,,,
FINCH,0,Non veg,Ingredient,100 gms,100,133,26.6,3,0,0,0,0,0,0,,,
Fish ajwaini tikka,,Indian restaurant dish,Meal,#REF!,,53.71734023,5.427495301,2.522870066,2.290841753,0.192946429,0.324710996,0.304375,1.085267857,1052.757143,,,
Fish fillet,0,Non veg,Everyday meal,3 oz ,85,103,20,1.5,0,0,0,0.3,46,82,,,
Fish finger,,Indian restaurant dish,Meal,#REF!,,17.81931512,0.97193476,2.770809315,1.716058506,0.20625,0.253618421,0.592009732,38.71677723,1453.51265,,,
Fish in curry,,Non veg,Everyday meal,2 pieces boneless each size of a matchbox,56,87.7404,12.8469,4.0392,,,,0.7854,35.343,35.343,,,
Fish Sauce,0,Sauce,Ingredient,2 Tbs ,36,13,2,0,1,0,0,0,0,2779,,,
Fish Sticks Substitute vegetarian ,0,Meat Substitute,Ingredient,1 ea ,28,81,6,4.6,3,0,2,0.8,35,137,,,
Fish stock,,Spices,Ingredient,1 cup,233,39.6,5.3,1.9,0,0,0,0.5,2.3,363,,,
Fish catfish channel fillet bkd/brld farmed ,0,Non veg,Meal,3 oz ,85,129,16,6.2,0,0,0,1.5,54,68,,,
Fish fillet brd/batter fried ,,International dish,Meal,3 oz ,85,197,12,9.9,14,,,2.4,29,452,,,
Fish haddock fillet bkd/brld ,0,Non veg,Meal,3 oz ,85,95,21,0.5,0,0,0,0.1,63,74,,,
Fish halibut battered fzn ,0,Non veg,Meal,3 ea ,113,330,13,12.5,22,0,0,3,20, ,,,
Fish mackerel Atlantic fillet bkd/brld ,0,Non veg,Meal,3 oz ,85,223,20,13.3,0,0,0,3.6,64,71,,,
Fish orange roughy fillet bkd/brld ,0,Non veg,Ingredient,3 oz ,85,76,16,0.5,0,0,0,0,22,69,,,
Fish salmon pink fillet bkd/brld ,0,Non veg,Meal,3 oz ,85,127,22,3.1,0,0,0,0.6,57,73,,,
Fish sole fillet bkd/brld ,0,Non veg,Everyday meal,3 oz ,85,100,21,1,0,0,0,0.3,58,89,,,
Fish sturgeon filled bkd/brld mixed species 4.5_ x 2_ ,0,Non veg,Ingredient,3 oz ,85,115,18,3.9,0,0,0,1,65,59,,,
Fish tuna bluefin fillet bkd/brld ,0,Non veg,Meal,3 oz ,85,156,25,4.7,0,0,0,1.4,42,43,,,
Flirtini,,Cocktails,Alcoholic,1,,132.3642746,0.157394751,0.015739475,8.084062329,1.75,0.103813559,0,,5.520297977,,3.8,
Flour all purpose selfrising bleached enrich ,0,Batter/roll/flour,Ingredient,0.25 cup ,30,100,3,0,22,0,0,0,0,400,,,
Flour all purpose white bleached enrich ,0,Batter/roll/flour,Ingredient,0.25 cup ,31,114,3,0.1,24,0,1,0,0,1,,,
Flour cake white enrich unsifted ,0,Batter/roll/flour,Ingredient,0.25 cup ,34,124,3,0.1,27,0,1,0,0,1,,,
Flour whole wheat ,0,Batter/roll/flour,Ingredient,0.25 cup ,30,102,4,0.4,22,0,4,0.1,0,2,,,
Focaccia With Chicken And Mozzarella,,International dish,Meal,One serving,,265.2023649,11.82854233,21.73827703,5.99560314,0,0.48027027,1.588235294,38.11764706,569.1702226,,,
FOLUI,0,Non veg,Ingredient,100 gms,100,109,19,1,3.7,0,0,0,0,0,,,
FOWL,0,Non veg,Ingredient,100 gms,100,109,25.9,0.6,0,0,0,0,0,0,,,
Fraise,,Simple/pure drink,Alcoholic,30 ml=1 oz,28,33,0,0,11,11,,,,,0.2,0.474,30
Framboise,,Simple/pure drink,Alcoholic,30 ml=1 oz,28,15,0,0,0,0,,,,,0.04,0.0948,30
Frankfurter beef ,,International dish,Meal,3.6 oz ,100,326,13,27.7,2,,,12.3,64,1037,,,
Frankfurter beef & pork ,,International dish,Meal,3.6 oz ,100,331,12,27.9,3,,,10.9,52,1132,,,
Frankfurter beef low fat ,,International dish,Meal,1 ea ,151,352,18,27.9,2,,,12.2,60,1572,,,
Frankfurter chicken ,,International dish,Meal,1 ea ,45,116,6,8.1,3,,,2.5,45,616,,,
Frankfurter low sod ,,International dish,Meal,1 ea ,57,180,7,15.5,1,,,6.9,35,177,,,
Frankfurter turkey ,,International dish,Meal,1 ea ,45,102,6,7.4,1,,,2.7,48,642,,,
French 75,,Cocktails,Alcoholic,1,,218.4666667,0.2,,16.1,1.1,0.6,0,,0.5,,4.5,
French BEANS,french beans,Fresh vegetables,Ingredient,100 gms,100,26,1.7,0.1,4.5,0,1.8,0,0,4.3,,,
French Mustard Paste,0,Dips,Ingredient,0.5 cup ,125,151,8,7.4,13,0,1,0.5,0,3030,,,
French Toast prep f/recipe w/2% milk ,,International dish,Meal,1 pce ,65,149,5,6.4,16,,,1.8,75,311,,,
French Toast w/butter ,,International dish,Meal,2 pce ,135,356,10,17.2,36,,,7.7,116,513,,,
Fresh fruit platter,,Indian restaurant dish,Everyday meal,One serving,,31.8096702,0.537295247,0.074479525,8.00630704,0,0.711317115,0.011,,25.84292403,,,
Fried capsicum paste,,Spices,Ingredient,100 gms,100,43.02521008,1.980952381,0.457142857,7.371428571,0,3.047619048,,,,,,
Fried potato,,Indian restaurant dish,Meal,1 ea ,213,914.8857143,8.25,16.83,57.9975,0,2.0625,8.415,,59.88125,,,
McDonalds Fries,,McDonalds,Branded,Large,220,685,10,35,82,1,9,16.2,,520,,,
McDonalds Fries,,McDonalds,Branded,Medium,156,487,7,25,58,0,7,11.5,,370,,,
McDonalds Fries,,McDonalds,Branded, Regular ,110,343,5,17,41,0,5,8.1,,260,,,
Fritter apple ,,Desserts/snacks,Desserts/snacks,1 serving ,24,87,1,5.2,8,,0,1.2,,10,,,
Frooti Frooti,,Frooti,Beverages,100 ml,100,120,0,0,32,32,,,,,,,
Frosting coconut nut rte 16 oz can ,0,Baking,Ingredient,1.328 oz ,38,155,1,8.5,20,0,1,2.6,0,73,,,
Frosting cream cheese rte ,0,Baking,Ingredient,2 Tbs ,35,150,0,1.5,24,0,0,1.5,0,70,,,
Frosting lemon creme rte ,0,Baking,Ingredient,2 Tbs ,35,150,0,1.5,24,0,0,1.5,0,70,,,
Frosting strawberry creme rte ,0,Baking,Ingredient,2 Tbs ,35,150,0,1.5,24,0,0,1.5,0,70,,,
Frozen Desserts Pop 1.75 fl oz bar ,,Desserts/snacks,Desserts/snacks,1 serving ,52,37,0,0,10,,0,0,,6,,,
Frozen Desserts Pop double stick ,,Desserts/snacks,Desserts/snacks,1 serving ,128,92,0,0,24,,0,0,,15,,,
Frozen Desserts Oreo med A&W Polar Swirl ,,Desserts/snacks,Desserts/snacks,1 serving ,397,833,16,11.7,125,,2,11.7,,646,,,
Frozen Desserts slushy ,,Desserts/snacks,Desserts/snacks,1 cup ,193,247,1,0,63,,0,0,,42,,,
Frozen Desserts snow cone ,,Desserts/snacks,Desserts/snacks,1 serving ,190,243,1,0,62,,0,0,,42,,,
Frozen Desserts sundae hot fudge ,,Desserts/snacks,Desserts/snacks,1 serving ,158,284,6,8.1,48,,0,5,,182,,,
Frozen Desserts sundae hot fudge A&W ,,Desserts/snacks,Desserts/snacks,1 serving ,189,350,8,6,54,,1,6,,140,,,
Frozen Yogurt Cone chocolate sml ,,Desserts/snacks,Desserts/snacks,1 serving ,78,168,4,6.9,24,,1,4.2,,84,,,
Frozen Yogurt Sandwich ,,Desserts/snacks,Desserts/snacks,1 serving ,85,181,4,4,32,,0,2.3,,57,,,
Frozen Yogurt chocolate ,,Desserts/snacks,Desserts/snacks,1 cup ,174,221,5,5.9,38,,4,4,,110,,,
Frozen Yogurt vanilla lowfat ,,Desserts/snacks,Desserts/snacks,0.5 cup ,106,200,9,2.5,31,,0,2.5,,55,,,
Fruit Bran Milk Shake,,Beverages,Meal,1,,777.5,25.75,45.2,69.5,0,6.25,27.85,120,333.25,,,
Fruit Leather bar ,,Desserts/snacks,Desserts/snacks,1 ea ,23,81,0,1,18,,1,0.9,0,18,,,
Fruit Leather cherry ,,Desserts/snacks,Desserts/snacks,1 oz ,28,105,0,1.6,23,,,0.7,0,56,,,
Fruit Leather roll lrg ,,Desserts/snacks,Desserts/snacks,1 ea ,21,78,0,0.5,18,,1,0.1,0,67,,,
Fruit Salad Smoothie,,Beverages,Meal,1,,235.3150847,8.993638418,5.581497175,39.47943503,0,5.679378531,3.233333333,13.33333333,11.74152542,,,
Fruit Spread blueberry 100% fruit ,,Bread Spreads,Meal,1 Tbs ,19,40,0,0,10,,,0,0,0,,,
Fruit Spread concord grape 100% fruit ,,Bread Spreads,Meal,1 Tbs ,19,40,0,0,10,,,0,0,0,,,
Fruit Spread red raspberry 100% fruit ,,Bread Spreads,Meal,1 Tbs ,19,40,0,0,10,,,0,0,0,,,
Fruit Spread strawberry 100% fruit ,,Bread Spreads,Meal,1 Tbs ,19,40,0,0,10,,,0,0,0,,,
Fudge plain ,,International dish,Meal,1.5 oz ,43,188,0,6,27,,,6,11,42,,,
Full cream  milk (Amul gold ),,Milk & products,Meal,1 glass= 200 ml,,174.4,6.6,12,10,0,0,7.4,32,88,,,
GAB,0,Fresh vegetables,Ingredient,100 gms,100,113,1.4,0.1,26.6,0,1.5,0,0,0,,,
Galliano,,Simple/pure drink,Alcoholic,30 ml=1 oz,28,103,0,0,11,11,,,,,0.3,0.711,30
Garam Masala,0,Spices,Ingredient,1 tsp ,2,6,0,0.2,1,0,1,0,0,1,,,
GARDEN CRESS,halim ,Fresh vegetables,Ingredient,100 gms,100,67,5.8,1,8.7,0,0,0,0,0,,,
GARDEN CRESS SEEDS,halim ,Seeds,Ingredient,100 gms,100,454,25.3,24.5,33,0,7.6,0,0,0,,,
Dominos Garden Fresh Salad,,Dominos,Branded,1 container,125,70,6,4,6,3,1,2,,85,,,
GARDEN SORREL (sepals),0,Fresh vegetables,Ingredient,100 gms,100,25,0.6,0.2,5.1,0,1.3,0,0,0,,,
Pizza hut Garlic Bread,,Pizza hut,Branded,1 serving,110,426.39,6.1,24.16,46.13,1.29,,15.26,,0.87,,,
Pizza hut Garlic Bread Cheese,,Pizza hut,Branded,1 serving,145,549.99,15.9,33.36,46.53,1.29,,18.64,,1.06,,,
Pizza hut Garlic Bread Exotica,,Pizza hut,Branded,1 serving,210,614.31,16.64,37.61,52.41,3.34,,19.56,,3.14,,,
Pizza hut Garlic Bread Spicy Supreme,,Pizza hut,Branded,1 serving,165,560.57,16.25,33.41,48.73,1.29,,18.63,,1.06,,,
Dominos Garlic Dipping Sauce,,Dominos,Branded,1 pack,50,440,0,50,0,0,0,10,,390,,,
Garlic powder ,0,Spices,Ingredient,1 tsp ,3,8,0,0,2,0,1,— ,0,1,,,
Garlic cloves fresh ,0,Fresh vegetables,Ingredient,4 ea ,12,18,1,0,4,0,0,0,0,2,,,
GARLIC dry,0,Spices,Ingredient,100 gms,100,145,6.3,0.1,29.8,0,0.8,0,0,0,,,
GARMAR,0,Fresh vegetables,Ingredient,100 gms,100,49,0.3,0.2,11.4,0,0,0,0,0,,,
Gelatin pwdr/mix with water,,Baking,Ingredient,.5 cup,135,84,2,0,19,,,0,0,101,,,
Ghee,0,Fats & Oils,Everyday meal,100 gms,100,900,0,100,0,0,0,0,0,0,,,
ghee,,Fats & Oils,Everyday meal,1 tablespoon,,115.2,,12.8,,,,8,33,0,,,
GHEE (cow),0,Fats & Oils,Everyday meal,100 gms,100,900,0,100,0,0,0,0,0,0,,,
GHOL,0,Non veg,Ingredient,100 gms,100,82,18.4,0.9,0,0,0,0,0,0,,,
GHOSALA,0,Fresh vegetables,Ingredient,100 gms,100,18,1.2,0.2,2.9,0,2,0,0,0,,,
Gin,,Simple/pure drink,Alcoholic,30 ml=1 oz,30,64,0,0,0,0,,,,,0.4,0.948,30
GINGELLY OIL,0,Fats & Oils,Ingredient,100 gms,100,900,0,100,0,0,0,0,0,0,,,
GINGELLY SEEDS,0,Seeds,Ingredient,100 gms,100,563,18.3,43.3,25,0,2.9,0,0,0,,,
Ginger,0,Spices,Ingredient,100 gms,100,67,2.3,0.9,12.3,0,2.4,0,0,0,,,
Ginger ale,,Beverages,Meal,1 oz,28,10.4,0,0,2.7,2.7,,,,,,,
Ginger Beer,,Beverages,Meal,1 oz,28,16,,,4,,,,,,,,
Ginger Fizz,,Beverages,Meal,1,,69.6,0.72,0.09,17.07,16.2,0.3,,,,,#REF!,
Ginger garlic paste,,Spices,Ingredient,1.5 cup ,380,635,16.088,29.896,78.798,0,6.048,4.56,0,0,0,,
GIRIA SAG,0,Fresh vegetables,Ingredient,100 gms,100,26,2,0.4,3.6,0,0.9,0,0,0,,,
Godfather,,Cocktails,Alcoholic,1,,229.4666667,,,11,11,0,,,,,3,
GOGGLER,0,Non veg,Ingredient,100 gms,100,93,18.7,1.6,1,0,0,0,0,0,,,
GOGU,0,Fresh vegetables,Ingredient,100 gms,100,56,1.7,1.1,9.9,0,0,0,0,0,,,
Dominos Golden Italian Dressing,,Dominos,Branded,1 pack,43,220,0,23,2,2,0,3.5,,370,,,
Goose whole w/skin raw ,0,Non veg,Ingredient,4 oz ,113,421,18,35.6,0,0,0,11.1,91,83,,,
Gooseberries fresh ,0,Fruits,Meal,0.5 cup ,75,33,1,0.2,8,0,3,0,0,1,,,
Gosht seekh kebab,,Indian restaurant dish,Meal,#REF!,,32.37577694,0.642133145,2.776004386,1.155468045,0.06235119,0.523521773,0.195416667,4.974702381,304.0714286,,,
GRAPE FRUIT Marshs seedless,0,Fruits,Ingredient,100 gms,100,45,1,0.1,10,0,0,0,0,0,,,
GRAPE FRUIT triumph,0,Fruits,Ingredient,100 gms,100,32,0.7,0.1,7,0,0,0,0,0,,,
Grapefruit Cooler,,Beverages,Meal,1,,55.61475484,0.796293297,0.045364372,15.84504498,0.733333333,0.45,0,,26.06882591,,#REF!,
Grapefruit Juice,0,Juice,Meal,1 cup ,247,96,1,0.1,23,0,0,0,0,2,,,
Grapefruit pink fresh 3 3/4_ ,0,Fruits,Meal,0.5 ea ,123,52,1,0,13,0,2,0,0,0,,,
Grapefruit red fresh 3 3/4_ ,0,Fruits,Meal,0.5 ea ,123,52,1,0,13,0,2,0,0,0,,,
Grapes,0,Fruits,Ingredient,100 gms,100,71,0.5,0.3,16.5,0,2.9,0,0,0,,,
GRAPES blue variety,0,Fruits,Ingredient,100 gms,100,58,0.6,0.4,13.1,0,2.8,0,0,0,,,
Gravy beef fat free ,0,Gravy,Ingredient,0.25 cup ,60,20,0,0,5,0,0,0,5,308,,,
Gravy beef prep f/recipe ,0,Gravy,Ingredient,0.5 cup ,135,107,3,7.3,7,0,1,1.9,3,779,,,
Gravy country dry mix ,0,Gravy,Ingredient,1 Tbs ,6,22,1,0.5,4,0,0,0.1,0,249,,,
Gravy mushroom dry mix svg ,0,Gravy,Ingredient,1 ea ,21,70,2,0.8,14,0,1,0.5,1,1402,,,
Gravy onion dry mix ,0,Gravy,Ingredient,1 Tbs ,5,18,1,0.3,3,0,1,0.1,0,229,,,
Gravy turkey dry mix svg ,0,Gravy,Ingredient,1 ea ,7,26,1,0.5,5,0,0,0.1,1,307,,,
Green capsicum,0,Fresh vegetables,Ingredient,100 gms,100,24,1.3,0.3,4.3,0,1,0,0,0,,,
Green chutney,,Chutney,Meal,#REF!,,13.01833172,0.727919884,0.524488417,1.464506918,0,0.206074646,0.096428571,0.142857143,237.9601351,,,
Green Dal Fry,,Cooked dal,Meal,.5 cup cooked,,187.978572,6.709071123,9.543038533,19.65831903,0.22,5.3492579,0.08649802,,23.81980198,,,
Green Gram (Masur Dal),moong dal,Pulses/dal,Ingredient,100 gms,100,348,24.5,1.2,59.9,0,0.8,0,0,27.2,,,
GREEN GRAM whole,moong sabut,Pulses/dal,Ingredient,100 gms,100,334,24,1.3,56.7,0,4.1,0,0,28,,,
Green Olives,0,Fresh vegetables,Ingredient,100 g ,100,145,1,14.6,4,0,3,2,0,1556,,,
Green Peas,hari matar,Fresh vegetables,Ingredient,100 gms,100,93,7.2,0.1,15.9,0,4,0,0,7.8,,,
Grenadine,,Simple/pure drink,Alcoholic,1 tbsp,15,54,0,0,13,11,,,,,0.035,0.041475,15
GREY QUAIL,0,Non veg,Ingredient,100 gms,100,103,21.9,1.7,0,0,0,0,0,0,,,
Pizza hut Grilled Baked Pasta,,Pizza hut,Branded,1 serving,,171.9,9.4,5,22.4,2.9,,2.6,,0.26,,,
Grilled Chicken And Olive Salad,,Salads,Meal,One serving,,260.5923625,11.92916206,19.04312875,12.01450956,0.55,4.4064,2.218235294,38.11764706,2473.704412,,,
